created_at,id,id_str,full_text,truncated,display_text_range,entities,source,in_reply_to_status_id,in_reply_to_status_id_str,in_reply_to_user_id,in_reply_to_user_id_str,in_reply_to_screen_name,geo,coordinates,place,contributors,is_quote_status,retweet_count,favorite_count,favorited,retweeted,possibly_sensitive,lang,quoted_status,text,favorited_by,scopes,display_text_width,retweeted_status,quoted_status_id,quoted_status_id_str,quoted_status_permalink,quote_count,timestamp_ms,reply_count,filter_level,metadata,query,withheld_scope,withheld_copyright,withheld_in_countries,possibly_sensitive_appealable
2022-12-12T11:08:27Z,1602259078792720400,1602259078792720385,The Chinese people are in the best position to tell the world what the human rights conditions are like in China. The US needs to reflect soberly on its poor human rights woes and fix its own human rights record first. https://t.co/lBSkwaMCne,FALSE,218,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,326,1403,FALSE,FALSE,FALSE,en,,The Chinese people are in the best position to tell the world what the human rights conditions are like in China. The US needs to reflect soberly on its poor human rights woes and fix its own human rights record first. https://t.co/lBSkwaMCne,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-12T11:08:07Z,1602258992822046700,1602258992822046721,The US is in no position to act as a “world policeman”. It should withdraw its so-called sanctions immediately and stop interfering in China’s Tibet and other internal affairs. China will act resolutely to safeguard its legitimate rights and interests. https://t.co/mJcf9xDE1U,FALSE,252,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,275,994,FALSE,FALSE,FALSE,en,,The US is in no position to act as a “world policeman”. It should withdraw its so-called sanctions immediately and stop interfering in China’s Tibet and other internal affairs. China will act resolutely to safeguard its legitimate rights and interests. https://t.co/mJcf9xDE1U,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-09T11:13:05Z,1601173081388896300,1601173081388896257,More and more people in Saudi Arabia are enthusiastic about learning the Chinese language &amp; getting to know China. https://t.co/gyUyq24NCc,FALSE,118,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,47,154,FALSE,FALSE,FALSE,en,,More and more people in Saudi Arabia are enthusiastic about learning the Chinese language &amp; getting to know China. https://t.co/gyUyq24NCc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-09T11:11:06Z,1601172583311085600,1601172583311085570,China-Arab states economic &amp; trade cooperation has scaled new heights. https://t.co/lkUX2XYDXN,FALSE,74,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,47,138,FALSE,FALSE,FALSE,en,,China-Arab states economic &amp; trade cooperation has scaled new heights. https://t.co/lkUX2XYDXN,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-09T11:09:54Z,1601172279877988400,1601172279877988352,"China maintains communication with all parties concerned on the issues of the Korean Peninsula. We hope all parties will face squarely the crux &amp; history of the issues and address each other’s concerns in a balanced way, particularly the DPRK’s legitimate concerns. https://t.co/Ge6moTt1pz",FALSE,269,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,69,222,FALSE,FALSE,FALSE,en,,"China maintains communication with all parties concerned on the issues of the Korean Peninsula. We hope all parties will face squarely the crux &amp; history of the issues and address each other’s concerns in a balanced way, particularly the DPRK’s legitimate concerns. https://t.co/Ge6moTt1pz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-09T11:09:00Z,1601172055231107e3,1601172055231107073,We welcome Germany’s decision to allow Chinese nationals in Germany to receive Sinovac’s COVID-19 vaccine. https://t.co/LeyeLHOeAr,FALSE,106,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,48,167,FALSE,FALSE,FALSE,en,,We welcome Germany’s decision to allow Chinese nationals in Germany to receive Sinovac’s COVID-19 vaccine. https://t.co/LeyeLHOeAr,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-08T09:48:37Z,1600789435943030800,1600789435943030784,The US should stop arms sales to Taiwan and end military contact with it. https://t.co/x6W8c7DTql,FALSE,73,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,72,243,FALSE,FALSE,FALSE,en,,The US should stop arms sales to Taiwan and end military contact with it. https://t.co/x6W8c7DTql,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-08T09:48:15Z,1600789342103867400,1600789342103867392,Belt &amp; Road cooperation between China and Arab countries has yielded fruitful results. https://t.co/BMIwXN9Bdc,FALSE,90,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,75,223,FALSE,FALSE,FALSE,en,,Belt &amp; Road cooperation between China and Arab countries has yielded fruitful results. https://t.co/BMIwXN9Bdc,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-07T09:57:49Z,1600429364402786300,1600429364402786305,China will continue to play its role as COP15 President for a successful part-2 meeting. https://t.co/BxXt8VgNyq,FALSE,88,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,63,329,FALSE,FALSE,FALSE,en,,China will continue to play its role as COP15 President for a successful part-2 meeting. https://t.co/BxXt8VgNyq,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-07T09:57:25Z,1600429262594781200,1600429262594781184,President Xi’s state visit to Saudi Arabia will elevate the China-Saudi Arabia comprehensive strategic partnership to a new height. https://t.co/vNgyvbL8yZ,FALSE,131,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,164,507,FALSE,FALSE,FALSE,en,,President Xi’s state visit to Saudi Arabia will elevate the China-Saudi Arabia comprehensive strategic partnership to a new height. https://t.co/vNgyvbL8yZ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-07T09:56:58Z,1600429149243740200,1600429149243740161,The China-GCC Summit is of far-reaching significance for China-GCC relations. https://t.co/3kKwy9FIrk,FALSE,77,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,59,175,FALSE,FALSE,FALSE,en,,The China-GCC Summit is of far-reaching significance for China-GCC relations. https://t.co/3kKwy9FIrk,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-07T09:56:34Z,1600429047347282e3,1600429047347281920,The inaugural China-Arab States Summit will be an epoch-making milestone in the history of China-Arab relations. https://t.co/sdxGB8oqUv,FALSE,112,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,74,217,FALSE,FALSE,FALSE,en,,The inaugural China-Arab States Summit will be an epoch-making milestone in the history of China-Arab relations. https://t.co/sdxGB8oqUv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-06T09:50:44Z,1600065193513349e3,1600065193513349120,"China adopted the right and effective approach to COVID response, which is based on science. https://t.co/8RfWSpu0Bi",FALSE,92,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,68,238,FALSE,FALSE,FALSE,en,,"China adopted the right and effective approach to COVID response, which is based on science. https://t.co/8RfWSpu0Bi",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-06T09:50:10Z,1600065049342619600,1600065049342619648,The development of China and that of other countries have become more interconnected and mutually reinforcing. https://t.co/B0Wv6otDCv,FALSE,110,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,43,138,FALSE,FALSE,FALSE,en,,The development of China and that of other countries have become more interconnected and mutually reinforcing. https://t.co/B0Wv6otDCv,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-05T11:37:23Z,1599729644886188e3,1599729644886188033,An impressive first year for the China-Laos Railway! Looking forward to more contribution from China-Laos-Thailand railway cooperation to sub-regional development. https://t.co/mBkTutEuW2,FALSE,163,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,127,630,FALSE,FALSE,FALSE,en,,An impressive first year for the China-Laos Railway! Looking forward to more contribution from China-Laos-Thailand railway cooperation to sub-regional development. https://t.co/mBkTutEuW2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-05T11:37:12Z,1599729598966943700,1599729598966943750,"US-EU cooperation should not target any third party, still less make an issue of China or stoke confrontation. https://t.co/lrVpbq80Js",FALSE,110,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,62,173,FALSE,FALSE,FALSE,en,,"US-EU cooperation should not target any third party, still less make an issue of China or stoke confrontation. https://t.co/lrVpbq80Js",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-05T11:36:36Z,1599729446432350200,1599729446432350209,The Al Kharsaah Solar Power Plant built by Chinese firms is helping Qatar deliver a carbon-neutral World Cup. https://t.co/Wqwb3fzdIF,FALSE,109,,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,76,253,FALSE,FALSE,FALSE,en,,The Al Kharsaah Solar Power Plant built by Chinese firms is helping Qatar deliver a carbon-neutral World Cup. https://t.co/Wqwb3fzdIF,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T12:38:37Z,1598657889660436500,1598657889660436486,China never interferes in other countries’ internal affairs. https://t.co/R56YXIR9Rq,FALSE,60,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,126,399,FALSE,FALSE,FALSE,en,,China never interferes in other countries’ internal affairs. https://t.co/R56YXIR9Rq,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T12:36:48Z,1598657431998865400,1598657431998865409,The US needs to stop putting itself first at the expense of the world economy instead of continuing down the wrong path. https://t.co/XMoxShkd7V,FALSE,120,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,71,210,FALSE,FALSE,FALSE,en,,The US needs to stop putting itself first at the expense of the world economy instead of continuing down the wrong path. https://t.co/XMoxShkd7V,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2022-12-02T12:35:02Z,1598656989101441e3,1598656989101441026,"The US calls Europe an important ally. But in reality, the US is letting Europe pay the price in the crisis. https://t.co/4uBq9ZchaW",FALSE,108,,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",NA,NA,NA,NA,NA,,,,NA,FALSE,98,236,FALSE,FALSE,FALSE,en,,"The US calls Europe an important ally. But in reality, the US is letting Europe pay the price in the crisis. https://t.co/4uBq9ZchaW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
